location_id,X,Y,SOCc
101A0003,-96.45469898901968,41.15207953658716,2.03521291048573
101A0005,-96.45446352938536,41.15184789035229,1.90257370064485
101A0006,-96.45445967130296,41.15174006575515,1.94558113746262
101A0001,-96.45448350951948,41.15229623106845,2.03944958884315
101A0004,-96.45437235610164,41.151905832467854,1.9002597744723
101A0002,-96.45470374102192,41.15229358906469,2.11283812553019
101B0004,-96.45412383632215,41.15193803901266,1.80496048927307
101B0005,-96.45411589740276,41.15183314143511,1.60549437999725
101B0001,-96.4542380634042,41.15243308370356,2.00079862938957
101B0002,-96.45410581388244,41.15238451254016,1.82324692224361
101B0003,-96.45422752522327,41.15211889181506,1.72885876430997
101B0006,-96.45423552160553,41.15177440563471,1.65806579589844
201A0006,-96.45339714300096,41.15182590798775,1.73459453080778
201A0004,-96.45370669986038,41.15201861977289,1.77545753362549
201A0005,-96.45359783568952,41.15187637224008,1.69141412716989
201A0003,-96.4537654490526,41.15210566392712,2.00742324929985
201A0002,-96.4534008153215,41.15221267791133,1.97257878045699
201A0001,-96.45361515177,41.15229057242746,1.93064427899285
201B0004,-96.45301833698429,41.152079201822616,1.97831297122794
201B0005,-96.45317388465251,41.15195875479981,1.84914460668294
201B0001,-96.45301362067995,41.152346518174426,1.85145870281539
201B0002,-96.45325257247848,41.152238030994354,1.72468159922156
201B0003,-96.4530182478139,41.15225657963904,1.76427843565674
201B0006,-96.45317579696432,41.15164228035219,1.7337519013779
202A0006,-96.45437339124028,41.15105710898651,1.82057534618641
202A0002,-96.45457486191152,41.15129371417233,2.11328505906246
202A0001,-96.45447902361792,41.1513084196867,2.13076061794145
202A0003,-96.45468405298313,41.15123603516901,1.87786186940755
202A0005,-96.45447993168176,41.15108237819314,1.73268159039193
202A0004,-96.45448909739976,41.15119376976673,2.08365101949076
202B0004,-96.454035997042,41.150771229497614,1.85795393316984
202B0005,-96.4541227471436,41.15075702588746,1.92750783458595
202B0002,-96.45411159377883,41.150973122466574,1.73906898950233
202B0003,-96.45403173013464,41.15088761101602,1.83619089683285
202B0006,-96.45424247560814,41.15051730078692,1.96363322312798
202B0001,-96.45423650235504,41.15132270951701,2.23544134211156
301A0006,-96.45361293939185,41.150668850079605,2.13301085049792
301A0003,-96.45371118693194,41.150953539429054,1.90556463481432
301A0005,-96.45379121843428,41.15071983595668,2.02711514897932
